Timestamp,Name,Date,Course ,Score,Round,Par,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Score,Par,Fairway Hit or Missed,Green Hit or Missed,Approach Distance to Green ,Putts,First Putt Length - Proximity to Hole,Penalty Shot,Par 3 Scoring,Par 4 Scoring,Par 5 Scoring,SG: Putting,Fairways,Greens,<50 Hit,<50 Total,51-75,51-75 Total,76-100,76-100 Total,101-125,101-125 Total,126-150,126-150 Total,151-175,151-175 Total,176-200,176-200 Total,201-225,201-225 Total,226+,226+ Total,SG: Approach
8/31/19 17:53,Player 9,8/28/19,Longue Vue Club,80,Qualifying,70,5,4,Hit,Hit,151-175 yards,3,30,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,15,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,3,35,No Penalty Shot,6,5,Missed,Miss,225 + yards,2,15,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,12,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,20,No Penalty Shot,4,4,Missed,Miss,Less than 50 yards,1,8,No Penalty Shot,4,5,Missed,Hit,176-200 yards,2,20,No Penalty Shot,4,4,Missed,Miss,101-125 yards,1,3,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,15,No Penalty Shot,4,4,Missed,Miss,76-100 yards,1,12,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,6,No Penalty Shot,4,4,Missed,Hit,51-75 yards,2,15,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,12,No Penalty Shot,9,5,Missed,Miss,76-100 yards,2,25,OB,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,25,No Penalty Shot,4,4,Hit,Miss,176-200 yards,1,3,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,25,No Penalty Shot,#REF!,#REF!,#REF!,-2.2,5,7,0,1,3,3,0,2,0,1,0,0,2,4,2,5,0,1,0,1,-5.691
8/31/19 17:58,Player 10,8/31/19,Avalon Lakes Golf Club,76,Qualifying,72,7,4,Missed,Miss,176-200 yards,3,38,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,8,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,10,No Penalty Shot,4,4,Missed,Miss,Less than 50 yards,1,5,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,30,No Penalty Shot,3,4,Hit,Hit,126-150 yards,1,2.5,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,7,No Penalty Shot,4,4,Hit,Miss,76-100 yards,2,6,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,5.5,No Penalty Shot,5,5,Missed,Hit,76-100 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,6,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,15,No Penalty Shot,5,5,Missed,Miss,201-225 yards,1,4,Red Penalty Area,3,4,Hit,Hit,76-100 yards,1,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,19,No Penalty Shot,3,4,Hit,Hit,126-150 yards,1,8.5,No Penalty Shot,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,#REF!,#REF!,#REF!,-4,7,10,2,3,0,0,2,3,0,0,3,4,1,2,1,2,1,4,0,0,#N/A
8/31/19 17:59,Player 11,8/31/19,Avalon Lakes Golf Club,83,Qualifying,72,4,4,Hit,Hit,101-125 yards,2,20,No Penalty Shot,6,4,Missed,Miss,201-225 yards,2,28,Red Penalty Area,5,5,Hit,Hit,Less than 50 yards,2,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,8,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,21,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,14,No Penalty Shot,5,4,Missed,Miss,151-175 yards,1,6,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,2,10,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,26,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,32,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,3,21,No Penalty Shot,5,4,Hit,Miss,176-200 yards,2,12,No Penalty Shot,5,5,Missed,Miss,201-225 yards,1,3,Red Penalty Area,5,4,Hit,Miss,101-125 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,18,No Penalty Shot,6,4,Hit,Miss,101-125 yards,2,6,Red Penalty Area,4,4,Hit,Hit,201-225 yards,2,17,No Penalty Shot,#REF!,#REF!,#REF!,-5.69,11,11,4,4,1,1,0,0,2,4,0,0,1,2,0,1,3,6,0,0,-3.509
8/31/19 18:40,Player 9,8/31/19,Avalon Lakes Golf Club,78,Qualifying,72,5,4,Hit,Miss,126-150 yards,2,15,No Penalty Shot,5,4,Missed,Miss,126-150 yards,1,3,No Penalty Shot,4,5,Hit,Hit,201-225 yards,1,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,20,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,2,8,No Penalty Shot,5,5,Missed,Hit,51-75 yards,2,15,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,8,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,25,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,18,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,6,No Penalty Shot,6,5,Missed,Hit,225 + yards,3,50,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,15,No Penalty Shot,5,4,Missed,Hit,126-150 yards,3,45,No Penalty Shot,4,5,Hit,Hit,176-200 yards,1,1,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,20,No Penalty Shot,5,4,Miss,Miss,126-150 yards,1,5,Red Penalty Area,5,4,Missed,Miss,151-175 yards,2,15,No Penalty Shot,#REF!,#REF!,#REF!,-3.62,5,12,1,1,3,3,0,0,2,2,1,4,0,1,3,3,1,3,1,1,-2.608
8/31/19 20:45,Player 2,8/30/19,Longue Vue Club,81,Qualifying,70,5,4,Missed,Miss,51-75 yards,2,18,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,45,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,15,No Penalty Shot,5,5,Missed,Hit,176-200 yards,2,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,183,No Penalty Shot,5,4,Missed,Miss,51-75 yards,2,20,No Penalty Shot,3,4,Hit,Hit,51-75 yards,1,20,No Penalty Shot,6,5,Hit,Hit,51-75 yards,3,20,No Penalty Shot,4,4,Missed,Hit,151-175 yards,2,30,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,2,154,Red Penalty Area,5,4,Missed,Miss,76-100 yards,2,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,35,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,13,No Penalty Shot,6,4,Missed,Miss,201-225 yards,2,15,Red Penalty Area,5,5,Missed,Hit,101-125 yards,2,17,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,10,No Penalty Shot,7,4,Miss,Miss,176-200 yards,2,15,Unplayable,3,4,Hit,Hit,126-150 yards,1,7,No Penalty Shot,#REF!,#REF!,#REF!,-1.63,5,10,0,0,2,4,0,1,3,3,1,1,1,1,2,5,1,3,0,0,-5.176
8/31/19 21:11,Player 2,8/31/19,Avalon Lakes Golf Club,86,Qualifying,72,6,4,Missed,Miss,176-200 yards,2,10,Red Penalty Area,4,4,Hit,Hit,176-200 yards,2,30,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,5,No Penalty Shot,3,4,Hit,Hit,76-100 yards,1,15,No Penalty Shot,5,5,Missed,Hit,76-100 yards,2,30,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,15,No Penalty Shot,7,3,Not Applicable (PAR 3),Miss,176-200 yards,2,15,Red Penalty Area,4,4,Missed,Hit,76-100 yards,2,18,No Penalty Shot,6,4,Missed,Miss,101-125 yards,3,20,No Penalty Shot,6,5,Hit,Miss,101-125 yards,2,5,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,176-200 yards,1,5,Red Penalty Area,6,4,Hit,Miss,151-175 yards,2,7,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,1,5,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,25,No Penalty Shot,4,4,Hit,Miss,176-200 yards,1,6,No Penalty Shot,#REF!,#REF!,#REF!,-1.93,9,8,0,0,0,0,5,5,1,3,0,1,0,1,2,8,0,0,0,0,-5.794
8/31/19 21:52,Player 15,8/31/19,Avalon Lakes Golf Club,82,Qualifying,72,5,4,Hit,Hit,126-150 yards,3,20,No Penalty Shot,6,4,Hit,Hit,76-100 yards,4,25,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,2,10,No Penalty Shot,5,4,Missed,Miss,Less than 50 yards,1,2,OB,6,5,Missed,Miss,76-100 yards,3,25,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,40,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,15,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,2,15,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,20,No Penalty Shot,6,5,Missed,Miss,101-125 yards,2,8,Red Penalty Area,3,4,Hit,Hit,51-75 yards,1,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,15,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,15,No Penalty Shot,4,4,Hit,Miss,Less than 50 yards,1,6,No Penalty Shot,#REF!,#REF!,#REF!,-6.15,10,10,1,3,2,2,2,3,2,3,1,5,2,2,0,0,0,0,0,0,-3.768
8/31/19 22:00,Player 16,8/31/19,Avalon Lakes Golf Club,75,Qualifying,72,6,4,Missed,Miss,176-200 yards,2,15,Red Penalty Area,5,4,Hit,Hit,101-125 yards,3,51,No Penalty Shot,6,5,Hit,Hit,Less than 50 yards,3,23,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,42,No Penalty Shot,4,4,Hit,Miss,Less than 50 yards,2,47,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,24,No Penalty Shot,4,4,Hit,Hit,176-200 yards,2,21,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,126-150 yards,1,30,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,15,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,10,No Penalty Shot,5,5,Hit,Hit,126-150 yards,2,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,20,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,2,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,12,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,151-175 yards,1,30,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,30,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,-2.38,11,15,1,2,1,1,2,2,3,3,5,6,2,2,1,2,0,0,0,0,-1.079
8/31/19 22:26,Player 12,8/31/19,Avalon Lakes Golf Club,77,Qualifying,72,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,6,4,Missed,Miss,101-125 yards,1,3,Red Penalty Area,4,5,Hit,Hit,176-200 yards,2,45,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,176-200 yards,2,30,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,30,No Penalty Shot,6,5,Hit,Miss,51-75 yards,2,5,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,25,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,2,20,Yellow Penalty Area,3,4,Missed,Hit,76-100 yards,1,4,No Penalty Shot,4,4,Missed,Miss,101-125 yards,1,4,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,1,15,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,201-225 yards,3,40,No Penalty Shot,4,4,Hit,Miss,126-150 yards,2,25,No Penalty Shot,5,5,Missed,Hit,Less than 50 yards,2,24,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,27,No Penalty Shot,4,4,Miss,Hit,151-175 yards,2,24,No Penalty Shot,5,4,Missed,Miss,76-100 yards,2,30,No Penalty Shot,#REF!,#REF!,#REF!,-1.12,8,11,2,2,0,1,3,4,1,3,0,1,2,2,2,3,1,2,0,0,-3.472
9/1/19 21:49,Player 15,9/1/19,Nemacolin Resort - Shepards Rock,81,Qualifying,72,6,5,Hit,Miss,101-125 yards,2,45,No Penalty Shot,5,4,Missed,Hit,76-100 yards,3,25,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,10,No Penalty Shot,8,5,Hit,Hit,76-100 yards,5,35,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,2,10,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,8,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,15,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,6,5,Missed,Hit,101-125 yards,3,20,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,10,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,40,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,126-150 yards,1,15,No Penalty Shot,5,5,Missed,Miss,51-75 yards,1,8,Red Penalty Area,4,3,Not Applicable (PAR 3),Miss,101-125 yards,2,8,No Penalty Shot,5,4,Hit,Miss,76-100 yards,2,6,No Penalty Shot,4,4,Hit,Miss,76-100 yards,1,5,No Penalty Shot,4,4,Hit,Miss,51-75 yards,1,5,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,25,No Penalty Shot,#REF!,#REF!,#REF!,-7.43,11,11,0,0,0,2,3,5,4,6,4,5,0,0,0,0,0,0,0,0,-2.806
9/1/19 21:58,Player 15,9/1/19,Nemacolin Resort - Shepards Rock,87,Qualifying,72,5,5,Hit,Hit,51-75 yards,2,30,No Penalty Shot,5,4,Hit,Miss,101-125 yards,2,10,No Penalty Shot,5,4,Hit,Miss,101-125 yards,3,20,No Penalty Shot,7,5,Hit,Miss,76-100 yards,3,40,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,151-175 yards,2,10,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,40,No Penalty Shot,4,4,Missed,Hit,101-125 yards,2,30,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,15,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,15,No Penalty Shot,5,4,Hit,Hit,51-75 yards,3,8,No Penalty Shot,4,4,Hit,Miss,76-100 yards,1,4,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,126-150 yards,2,10,Red Penalty Area,6,5,Hit,Hit,Less than 50 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,101-125 yards,2,20,No Penalty Shot,6,4,Hit,Miss,76-100 yards,3,15,No Penalty Shot,4,4,Hit,Miss,51-75 yards,1,3,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,8,No Penalty Shot,7,4,Missed,Miss,51-75 yards,2,5,OB,#REF!,#REF!,#REF!,-9.57,12,9,2,2,2,4,1,4,3,5,1,2,0,1,0,0,0,0,0,0,-5.323
9/1/19 23:31,Player 1,9/1/19,Nemacolin Resort - Shepards Rock,81,Qualifying,72,5,5,Hit,Miss,76-100 yards,1,10,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,10,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,25,No Penalty Shot,6,5,Hit,Miss,51-75 yards,2,60,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,8,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,35,No Penalty Shot,5,4,Hit,Hit,76-100 yards,3,25,No Penalty Shot,5,3,Not Applicable (PAR 3),Miss,201-225 yards,2,15,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,12,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,40,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,2,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,126-150 yards,1,5,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,3,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,126-150 yards,3,50,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,15,No Penalty Shot,4,4,Missed,Miss,201-225 yards,1,1,No Penalty Shot,5,4,Hit,Hit,101-125 yards,3,35,No Penalty Shot,5,4,Missed,Miss,176-200 yards,2,10,No Penalty Shot,#REF!,#REF!,#REF!,-3.7,10,9,0,0,0,1,4,5,2,2,3,5,0,0,0,3,0,2,0,0,-4.163
9/2/19 11:59,Player 10,9/1/19,Nemacolin Resort - Shepards Rock,73,Qualifying,72,5,5,Hit,Hit,101-125 yards,2,28,No Penalty Shot,6,4,Missed,Miss,151-175 yards,3,20,No Penalty Shot,6,4,Missed,Miss,151-175 yards,1,3,OB,6,5,Hit,Hit,101-125 yards,3,20,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,13,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,17,No Penalty Shot,3,4,Hit,Hit,101-125 yards,1,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,4,No Penalty Shot,5,5,Hit,Hit,101-125 yards,2,19,No Penalty Shot,4,4,Hit,Miss,126-150 yards,1,5,No Penalty Shot,3,4,Hit,Hit,126-150 yards,1,8,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,14,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,5,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,10,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,11,No Penalty Shot,4,4,Missed,Hit,Less than 50 yards,1,4,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,8,No Penalty Shot,3,4,Missed,Hit,176-200 yards,1,15,No Penalty Shot,#REF!,#REF!,#REF!,-1.6,10,14,2,2,0,0,0,0,5,5,4,5,1,3,2,2,0,1,0,0,0.561
9/2/19 12:33,Player 12,9/1/19,Nemacolin Resort - Shepards Rock,74,Qualifying,72,5,5,Hit,Hit,Less than 50 yards,2,25,No Penalty Shot,3,4,Hit,Hit,176-200 yards,1,8,No Penalty Shot,3,4,Hit,Hit,151-175 yards,1,10,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,45,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,176-200 yards,1,6,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,30,No Penalty Shot,5,4,Hit,Hit,151-175 yards,3,40,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,6,No Penalty Shot,6,5,Hit,Miss,76-100 yards,2,8,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,15,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,20,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,3,45,No Penalty Shot,4,5,Hit,Hit,225 + yards,2,45,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,151-175 yards,2,40,No Penalty Shot,5,4,Hit,Miss,101-125 yards,2,6,No Penalty Shot,3,4,Missed,Hit,Less than 50 yards,1,8,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,25,No Penalty Shot,6,4,Hit,Miss,126-150 yards,2,10,Red Penalty Area,#REF!,#REF!,#REF!,-1.23,13,13,2,2,0,0,1,2,1,2,2,4,4,4,2,2,0,1,1,1,-1.392
9/2/19 13:45,Player 11,9/1/19,Nemacolin Resort - Shepards Rock,72,Qualifying,72,6,5,Hit,Hit,101-125 yards,3,30,No Penalty Shot,3,4,Hit,Hit,176-200 yards,1,5,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,20,No Penalty Shot,5,5,Hit,Hit,76-100 yards,2,7,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,16,No Penalty Shot,5,4,Hit,Hit,76-100 yards,3,12,No Penalty Shot,4,4,Missed,Miss,151-175 yards,1,9,No Penalty Shot,4,3,Not Applicable (PAR 3),Miss,201-225 yards,2,9,No Penalty Shot,4,5,Hit,Hit,76-100 yards,1,6,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,11,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,13,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,22,No Penalty Shot,4,5,Hit,Hit,Less than 50 yards,2,27,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,18,No Penalty Shot,3,4,Missed,Hit,76-100 yards,1,12,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,9,No Penalty Shot,4,4,Hit,Miss,101-125 yards,1,4,No Penalty Shot,5,4,Missed,Miss,126-150 yards,2,33,Red Penalty Area,#REF!,#REF!,#REF!,-2.88,11,14,2,2,0,0,4,4,2,3,3,4,1,2,2,2,0,1,0,0,-0.765
9/2/19 13:56,Player 11,9/1/19,Nemacolin Resort - Shepards Rock,71,Qualifying,72,4,5,Hit,Hit,Less than 50 yards,1,8,No Penalty Shot,4,4,Hit,Hit,151-175 yards,2,5,No Penalty Shot,4,4,Hit,Hit,126-150 yards,2,15,No Penalty Shot,5,5,Hit,Hit,Less than 50 yards,2,12,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,11,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,7,No Penalty Shot,4,4,Hit,Hit,101-125 yards,2,18,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,201-225 yards,2,20,No Penalty Shot,4,5,Hit,Hit,51-75 yards,1,8,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,11,No Penalty Shot,5,4,Hit,Miss,126-150 yards,2,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1,No Penalty Shot,4,5,Missed,Hit,Less than 50 yards,1,3,No Penalty Shot,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,18,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,21,No Penalty Shot,4,4,Hit,Hit,Less than 50 yards,2,6,No Penalty Shot,5,4,Hit,Miss,101-125 yards,2,4,No Penalty Shot,3,4,Hit,Hit,151-175 yards,1,5,No Penalty Shot,#REF!,#REF!,#REF!,-4.11,13,14,4,4,1,1,2,2,1,2,2,5,2,2,1,1,1,1,0,0,-0.113
9/2/19 20:15,Player 16,9/1/19,Nemacolin Resort - Shepards Rock,93,Qualifying,72,6,5,Hit,Miss,101-125 yards,2,18,No Penalty Shot,7,4,Hit,Miss,Less than 50 yards,4,24,No Penalty Shot,7,4,Missed,Miss,126-150 yards,2,12,OB,6,5,Hit,Hit,101-125 yards,3,51,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,176-200 yards,2,24,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,60,No Penalty Shot,5,4,Hit,Hit,126-150 yards,3,78,No Penalty Shot,4,3,Not Applicable (PAR 3),Hit,151-175 yards,2,12,No Penalty Shot,7,5,Hit,Miss,51-75 yards,3,6,No Penalty Shot,8,4,Missed,Miss,101-125 yards,2,15,Yellow Penalty Area,7,4,Missed,Miss,151-175 yards,3,6,Red Penalty Area,4,3,Not Applicable (PAR 3),Hit,126-150 yards,3,48,No Penalty Shot,5,5,Hit,Hit,51-75 yards,2,52,No Penalty Shot,2,3,Not Applicable (PAR 3),Hit,101-125 yards,1,0.5,No Penalty Shot,4,4,Hit,Hit,76-100 yards,2,30,No Penalty Shot,4,4,Missed,Miss,101-125 yards,0,0,No Penalty Shot,4,4,Hit,Hit,51-75 yards,2,12,No Penalty Shot,4,4,Missed,Hit,126-150 yards,2,57,No Penalty Shot,#REF!,#REF!,#REF!,#N/A,9,11,0,1,2,3,1,1,2,5,4,5,1,2,1,1,0,0,0,0,#N/A
